variety,lat,long,weight,wing,color,beak
1,88.32323303,38.5595197,16.55764935,25.78885551,1,15.26819964
1,86.08159298,41.8432094,18.27188986,25.67370035,1,18.09639088
1,85.90253018,37.02399616,18.55874568,27.78900867,1,18.07078351
1,87.53986001,38.36830849,16.2565918,24.20259622,1,14.89286533
1,82.19043601,41.77838052,20.82977079,27.9944715,2,20.1046352
1,89.92299779,36.83819921,18.30724114,27.14566239,1,16.19841109
1,86.77577748,41.45812018,18.44676787,27.78178843,1,19.67529369
1,83.93982064,41.4680133,23.8921122,27.50175767,2,23.11197005
1,87.96957078,41.78441309,12.89512454,22.25119385,1,12.78240529
1,81.57059621,36.33149585,13.93689617,24.80207472,2,13.42049206
1,81.05682784,40.5989012,11.49379325,20.77642611,2,11.43326887
1,88.8860336,39.61587233,13.59158863,23.23095308,2,13.90882212
1,81.79922865,38.3898088,17.22077924,27.2611147,2,18.80632287
1,86.79891119,39.59677113,13.87300704,24.56284287,1,14.76881331
1,83.83492837,36.94704035,12.74473427,25.28920096,1,12.67957579
1,84.79469375,40.92917534,22.41895945,28.37065368,1,24.75707683
1,84.06650403,37.97964741,15.94526061,26.00101274,2,15.77713081
1,83.78393098,41.60512595,13.79362408,22.20202268,1,14.40066663
1,84.94945067,41.61248462,18.69703472,25.47666106,2,17.00338473
1,86.88361451,39.17324339,23.87184022,27.84777084,1,24.62165385
1,84.49134841,35.13920512,15.33292024,25.92194895,1,14.60127685
1,82.33160539,39.08355901,12.05529722,23.17834519,1,13.46717345
1,84.72996432,40.34207861,15.64739945,25.08934892,1,15.09282156
1,85.15928694,38.29766246,19.6788337,27.79864643,2,21.51275393
1,83.73271535,35.00406108,16.58695178,26.19962974,1,15.2838624
1,89.61678836,36.82692608,20.72740719,28.56746736,1,21.90913719
1,87.89996292,39.02455308,14.68417552,24.67126707,2,14.55584811
1,87.08019415,39.10099991,18.82079781,26.9765437,1,18.37247298
1,85.00519171,39.25428834,15.84482161,26.53305468,2,17.57180525
1,90.95079851,39.21165561,16.76728399,26.41193378,1,14.84924456
1,81.49931213,38.89871014,20.30001419,25.75486557,1,21.38961391
1,90.80107058,39.46404525,11.96944016,23.27690593,2,12.31578734
1,83.17459427,39.81558002,21.63075635,28.39649828,1,21.53397231
1,90.0714924,36.42011958,16.19401988,27.19866264,2,17.65576516
1,90.49367518,41.41751464,12.69676409,23.38723666,2,13.78372057
1,84.70287673,41.55173768,18.48700078,26.24504722,2,19.78294861
1,82.3168937,36.90987164,20.5180322,27.36392639,2,18.94901765
1,88.85360878,40.31819169,14.11426017,23.59013907,1,14.86826783
1,88.17043137,37.40101068,18.31633206,27.93411916,1,18.94220645
1,90.7236546,38.1022598,12.24502436,21.65380475,1,13.73666239
1,90.62456919,39.47369718,17.43858193,26.48140541,1,15.79340558
1,85.71992323,41.5527592,14.87121905,24.61055917,2,14.91672308
1,82.61444176,36.49518049,12.87234681,24.16160789,2,15.26933311
1,83.2149361,40.37264487,20.26798777,30.07822241,1,17.89825885
1,86.01029292,35.51461349,19.82751812,26.16741172,2,20.33317997
1,86.96437866,35.35038482,14.82234196,24.61684739,1,16.50601505
1,85.94731982,36.87603873,21.13379891,29.59711714,1,20.34657891
1,89.68355715,36.94242513,14.59961684,24.17398324,2,13.81494352
1,85.33275367,41.79571727,15.56688136,27.08780386,1,13.53088095
1,86.8590278,41.18059278,17.20978738,26.7193669,2,20.25753876
1,90.47380789,37.83981977,19.13608991,26.96278974,2,20.15965665
1,88.23328893,35.41709165,20.34009262,26.82168258,1,19.41214366
1,86.8552538,38.18384384,18.40542269,26.90627768,2,17.35697812
1,89.69384705,41.34225824,10.30433097,19.6609099,2,10.31172675
1,84.66353481,41.94411996,18.82606586,27.21605111,2,19.43453056
1,81.1096041,36.80489419,12.17231011,21.7524436,1,12.88201926
1,89.97386444,38.81459138,21.20102677,28.74341182,1,20.59664234
1,89.25065564,41.65903434,17.28703025,25.58158592,1,16.16117548
1,90.36013484,36.88490031,18.15612079,27.14271658,2,20.12147796
1,88.91803407,41.00074855,20.92653042,25.39286261,1,21.48699079
1,87.49300345,41.97997007,18.79662123,26.88240282,2,19.66739259
1,81.25540472,39.45873024,17.37964399,26.13689722,1,18.37119684
1,82.13000944,41.87879853,15.39612352,25.47435386,2,16.24414766
1,89.25867755,40.24239887,15.18236002,23.64501999,1,15.14057619
1,90.88567183,38.92950065,21.75026426,28.11290786,1,23.47785332
1,83.06869032,41.95295556,11.28576048,21.98192382,2,12.3009821
1,87.61205255,35.40669835,20.08189647,28.17542296,1,20.9325735
1,87.1732065,38.58329249,15.62105791,25.02541845,1,14.06746401
1,81.66350454,40.41319445,17.64139211,27.10456727,2,15.78004085
1,84.02506215,40.99645414,18.15403595,27.37666904,2,18.04731891
1,90.35391672,35.93847294,14.9069436,26.37334626,2,15.02890597
1,89.11937479,40.93496476,16.48863931,24.85344029,2,15.23089083
1,85.79051535,36.29414369,20.78148867,27.27801575,2,19.34612756
1,88.08122646,36.54222407,16.73895956,25.45123044,1,16.53662022
1,86.00054788,40.21834382,14.80048858,23.06493036,1,14.92944402
1,86.78583633,41.77716286,17.73796692,26.71406706,1,18.19893482
1,82.23335447,36.55187104,17.13544971,26.09963431,1,20.03905006
1,88.19127024,39.06386914,16.78743042,26.92336611,1,15.20441232
1,86.42874903,37.41162145,14.24603881,25.40024354,1,15.1130956
1,86.61397613,35.49984096,16.91853215,26.10719002,1,16.62556651
1,89.42713427,39.77069985,14.7161676,24.72373537,2,16.18864809
1,88.90982971,39.5272255,18.21335551,25.36992504,1,19.22992294
1,85.38158418,35.4830981,13.39380755,25.58021182,1,14.33076262
1,83.92034503,41.21918818,17.75610809,27.11634784,2,17.17733222
1,87.85971679,40.97268342,17.92235258,27.35335899,1,16.26507084
1,87.84106471,37.25415115,17.89952083,26.51920335,1,18.53877577
1,87.57449826,41.67039369,19.86991352,26.24703114,2,22.76564261
1,88.02475896,36.77308982,14.80463371,24.99659247,1,15.68854154
1,84.22649037,41.94537462,19.16355677,28.33599519,2,19.33531355
1,82.94584272,38.41872898,14.07432983,22.57521413,1,14.55494423
1,87.02806641,37.60824698,21.22748064,28.22557593,1,21.19046057
1,90.21923233,36.88879934,17.23665189,25.84280929,1,17.11292228
1,83.08336936,35.27179641,16.70584534,25.47574671,1,15.85784407
1,86.30283011,40.34052401,20.50037742,28.58842907,1,20.57439442
1,87.58134585,41.2402447,14.43979208,23.77098045,1,16.358526
1,85.48139235,41.86206367,20.82574793,27.16426131,2,19.98415815
1,87.3929006,38.09256678,13.44361339,24.52941329,1,14.10254856
1,84.45842532,41.67772447,16.79477396,26.37802484,2,16.81796968
1,87.71683284,39.61302784,18.14748802,25.65373989,2,17.64376042
1,86.83581584,37.82472671,19.45888329,26.16239406,2,19.42765333
1,83.98415454,36.88092799,15.21168286,25.94366671,1,17.66966293
1,90.42220359,35.39260541,19.904708,28.36121721,2,20.07824779
1,81.93388378,41.28935061,15.21663816,25.90510499,1,15.67997648
1,89.60470757,35.61523989,14.82210607,25.66085652,1,13.58829714
1,87.07391651,40.05560577,18.10777127,25.64135736,1,17.49424917
1,89.28218113,37.85515304,13.75646622,23.73320441,2,13.32504249
1,87.78670784,37.92063354,17.79217544,26.64478314,1,20.01419144
1,81.4620681,41.29376261,17.64654073,25.81154859,2,15.86754553
1,85.86443339,36.11245703,22.87159567,29.2043053,2,22.72330832
1,87.60958796,38.23857076,14.7084117,24.94038231,1,15.44886635
1,90.52604449,36.59149997,12.91609749,20.2584318,2,11.10678639
1,88.38806613,39.18265107,13.76755059,23.29736418,2,13.47145625
1,85.20239407,37.71102831,16.48142575,26.01787772,2,16.16088268
1,82.31102181,39.92251545,22.67578809,27.54642855,1,22.09711832
1,89.76143173,38.89648322,21.09680539,27.27623589,1,19.84063549
1,88.27031345,40.93878661,14.64146511,24.63898237,2,15.07835523
1,87.49309734,41.48709616,10.87391725,20.66295117,2,12.47133637
1,86.13753005,39.39392975,14.84246432,26.37979745,1,15.46537341
1,84.89951181,37.35834393,13.8399454,23.56495613,1,13.56596943
1,81.0698811,38.60471195,15.29352776,25.2501355,1,16.28531602
1,81.90874365,35.17159185,11.46745473,22.40312287,2,11.35618928
1,84.49067614,41.95914755,20.02130875,28.47010021,2,21.80737836
1,87.71021756,36.76877916,19.74870323,26.73992098,1,19.08214594
1,81.47364022,41.55316916,12.26381168,22.2900021,2,11.39809613
1,86.38572091,36.43096637,20.33935664,27.57822952,1,21.77465809
1,87.05178531,41.82723741,18.94194722,28.51861,2,19.15768192
1,81.97083218,35.85789376,15.26387536,25.13279251,2,14.79530038
1,87.04446319,35.06270794,19.06603468,28.69981505,1,19.94722247
1,85.44440495,37.11896196,16.31158948,26.18797603,2,14.48624739
1,81.91365589,39.47808712,16.0565993,27.50701274,2,14.30261497
1,87.56618507,39.20615868,19.42275526,27.4577413,1,19.63397463
1,83.75043722,38.07397502,16.23636178,27.40456823,1,15.86428809
1,90.72503529,36.63622219,13.81438824,24.14404638,2,13.14170782
1,89.12357498,37.26412445,16.77466012,25.11774634,2,16.34471038
1,83.88508147,38.77718619,20.21926456,27.23252126,1,19.19893315
1,83.63217033,41.84838935,17.58272316,25.88691664,1,18.15435069
1,83.28534856,36.56083826,19.81591486,27.9727212,1,19.82570887
1,88.50558182,36.40479372,19.15999296,27.29351305,2,19.34094582
1,84.03864676,41.03565203,14.23301875,23.76344529,2,13.31442241
1,86.07831617,40.28200376,11.33490198,22.2091066,2,11.78102999
1,86.15909639,37.08534469,13.34804552,21.74764004,2,12.75610394
1,82.93309018,35.09950295,19.43294086,28.18074454,1,20.92113532
1,88.91432541,39.63530349,20.14258161,27.50381342,1,21.76332167
1,87.37816642,41.35367574,23.17280713,27.10384786,1,21.92554845
1,88.31196494,40.19588079,18.37423682,27.80142651,2,16.12805255
1,83.08404635,39.74320321,21.59779395,28.75812478,1,22.02676849
1,85.75228115,39.17745733,20.76982387,29.19682,1,22.57513585
1,90.18938857,36.32561193,10.25699314,21.44802614,2,11.7243117
1,82.58066724,36.83841523,21.18228074,28.07005737,1,22.41628648
1,83.17330665,40.9618626,17.22570014,25.99844291,1,15.94557875
1,85.42970976,41.3927346,13.50516387,24.64573454,1,13.33961311
1,85.12757857,41.86001291,19.07553869,26.22601226,2,19.05672274
1,83.89957881,41.6943175,20.36714747,25.3807594,1,23.94655385
1,82.37549522,39.03098821,22.89158367,27.25425621,2,23.30157977
1,84.42158961,39.94953244,15.39949299,25.82838477,1,13.86211126
1,88.9070994,40.00172931,22.43052374,27.37521812,1,22.37855621
1,90.05246126,35.19964414,15.95304517,24.92837284,2,19.40166456
1,84.35893932,41.43918575,16.78367479,27.8412746,1,18.37759547
1,86.79483168,40.04827874,13.30018527,23.01722609,1,14.04008008
1,82.61344829,41.04266841,15.88861602,26.68173807,2,13.42155172
1,87.37727768,41.89227591,21.70499662,29.42784546,2,23.20405967
1,81.74029549,37.44984442,20.0353385,28.08140749,2,20.54889421
1,88.84508196,35.32437929,18.38323934,28.0008681,1,17.10477186
1,85.58002344,40.64887142,14.7093001,23.9517962,2,14.64978706
1,89.13196676,35.55024417,13.56630113,23.79221512,2,15.93401224
1,83.14953841,38.58128844,13.72720866,23.45489744,1,14.35198693
1,85.50209288,39.60728682,12.84060861,24.88881556,1,10.90119206
1,84.37141287,39.50253709,20.65721468,28.35337099,1,19.79301811
1,88.46280272,38.35392938,16.88484172,26.20412865,1,19.33720404
1,83.99168001,38.68876666,21.83930043,26.5438217,2,21.04125757
1,87.21898941,37.62881955,19.70532618,26.83901743,2,16.92059079
1,90.28280761,38.72463287,16.74829008,27.18250595,2,18.6143181
1,85.75203117,36.4926635,21.74593339,28.23007892,1,22.45731845
1,88.15215658,38.61511407,17.94496079,25.99205332,2,17.72503956
1,87.74499357,38.42479143,9.9251172,19.98943538,1,10.83056719
1,85.67665778,39.99945435,20.7653649,28.37463898,1,23.00933121
1,90.70652716,35.59947881,13.85989721,23.90599833,1,14.83620643
1,85.39163672,36.32969046,13.59030381,23.48720939,2,14.41488797
1,84.5355142,36.58478793,21.76882484,27.23826232,1,22.6911029
1,83.86034011,38.8171983,21.88586367,29.42908337,2,19.24191795
1,86.99434571,37.34403605,16.78439739,26.18058306,2,18.03116948
1,84.56577812,39.83337717,18.92492818,25.57371556,2,17.27247264
1,86.69347763,39.32088424,21.13354167,28.20881767,2,23.79986717
1,85.93404698,36.87909585,16.31273629,27.70841952,1,19.33756224
1,85.39201907,35.6289571,20.22292156,26.76108641,1,22.97350717
1,89.89825729,36.70878607,16.17419316,24.16603227,1,16.67058286
1,86.96992667,37.71955002,10.19739108,20.53418302,1,10.18551196
1,89.54597307,37.98285336,21.28820465,27.09920244,2,21.5929766
1,90.65948286,40.86836508,20.29084465,28.10001764,2,19.5679862
1,90.34710813,41.48135196,12.86687736,22.21922914,2,12.51489175
1,90.85927058,40.81589546,14.30537307,23.81989734,1,16.11386744
1,86.10860519,40.63567121,17.57746707,26.35123754,2,17.95239533
1,89.56645497,37.89376666,14.93449714,25.38635839,1,13.36251934
1,87.16365096,36.23717039,19.33050331,27.38817291,2,18.12888151
1,86.09473369,35.74082538,18.56406099,25.25926067,2,17.19503623
1,90.02273776,38.78517727,20.37039732,26.89655326,1,20.79509371
1,90.31865526,37.94616604,19.55921838,29.14842264,2,17.98923867
1,85.20096325,35.72400608,15.77792675,25.92278007,1,14.43697754
1,88.00394494,37.25240706,17.26381217,25.76569887,1,17.3779108
1,83.07959347,35.29890129,13.51307525,23.62971663,1,11.58564568
1,89.71121081,38.03087004,16.0414545,27.72078065,1,16.31400464
1,85.29664071,36.07112773,18.47349477,26.28093595,1,20.12925932
1,90.20307039,39.7215733,21.74674456,27.17566902,2,20.63252563
1,88.25276115,37.72883895,14.30378936,24.71082382,1,15.28790716
1,81.80092857,38.04989383,14.95629681,25.73578823,2,16.71661906
1,89.82986289,37.76305619,21.15184182,27.70569895,2,18.51090825
1,84.56276694,36.64673298,17.2518145,28.11618878,2,17.67240434
1,85.27580198,39.9727944,14.71326614,26.22922881,2,15.33483139
1,81.17520839,39.66475348,14.12631622,25.16920632,2,14.3738855
1,87.70357865,41.84968212,19.8018966,27.74646914,2,20.84438921
1,89.14661514,38.8700128,17.26979313,25.77147905,1,17.44652577
1,89.58454224,35.79358621,17.91941538,27.30391609,1,17.43180781
1,90.35044672,40.21305711,14.14317103,24.90791431,1,12.86339177
1,87.68527783,39.06071619,11.45423231,21.38174845,2,11.1717691
1,82.70722763,37.41462377,17.32806465,26.92799704,2,16.7047265
1,82.40076905,41.90001558,12.65210919,23.17712309,2,10.90860662
1,84.3210555,38.18516503,16.27808382,24.97264341,2,16.29563298
1,90.26659973,38.53686676,21.38573732,26.93364042,2,22.49608037
1,83.72108796,36.16704563,19.91334541,26.8650256,2,19.43918528
1,89.23677788,40.36445017,18.62733555,25.42748698,1,19.63649546
1,82.30106435,35.04314717,17.01798708,26.68301709,2,16.88910024
1,87.42198989,39.57141462,14.29767815,26.93908794,2,14.22767363
1,82.59363132,37.04273722,18.95258686,24.96138978,1,20.11035068
1,88.37446527,36.12361272,14.25340915,24.31020901,2,14.23392429
1,82.09271211,35.50817953,13.96235266,22.95211855,1,13.63866511
1,83.67050918,41.05452904,19.7547056,28.35458383,1,18.09080087
1,84.17999857,35.65772005,13.02662065,22.21397885,1,12.12517447
1,84.33711939,37.43465678,20.80356595,28.14568521,2,20.93150322
1,81.77785157,35.86806782,12.92069636,22.88477787,1,13.10107501
1,86.98063319,37.87490048,21.49343109,26.69062091,2,20.59745867
1,88.79250707,39.61832064,15.42664983,25.90754467,1,16.44127671
1,88.28781766,39.24811922,21.9238195,28.37805542,2,25.30202341
1,88.87440752,40.08151873,21.60494765,27.8256618,2,22.18030914
1,89.56219281,35.3106609,13.60866795,24.14872667,2,13.98494472
1,90.80153473,40.70927406,17.04843597,25.28653143,1,16.5221006
1,90.5113939,39.15862635,13.13725037,24.98334658,2,14.06699998
1,86.18886504,35.41588557,15.14606818,25.09805557,1,14.88791422
1,81.86749906,35.29600379,15.13485127,25.28250336,1,16.28250809
1,82.54856437,37.46930685,14.70148718,25.35460641,2,15.88210155
1,89.02536959,36.42154286,15.70326936,26.78135667,1,16.91760889
1,87.31416935,39.38178356,17.04751517,26.37582554,2,17.16894568
1,90.96692783,40.76271366,14.32948198,23.50976922,1,11.26441232
1,82.6616153,37.02815048,23.24175113,27.89151998,1,24.23898628
1,84.71889658,36.52269433,19.30516887,27.59590518,1,18.7617213
1,84.74496818,38.63588061,20.95671857,27.37468775,2,21.61168496
1,86.85673259,35.37467309,10.97783282,20.88579721,2,11.56714237
1,82.68392066,41.86184069,17.09264149,25.50145798,1,16.02287917
1,82.34898194,36.92972341,16.6255462,24.65048223,1,17.12216525
1,90.12826433,41.57008472,12.1196957,23.77033733,1,10.85538767
1,82.68036129,37.97762322,16.95780753,28.00453219,2,17.85285811
1,83.99200792,37.41551862,15.98089458,27.42305685,2,14.89779814
1,82.73019132,37.42586937,20.54657111,27.84145652,2,20.18937769
1,85.00882684,41.2192714,18.74795909,28.96259701,2,19.1563226
1,86.61313756,35.33834403,20.44746298,27.03642871,1,21.36382203
1,83.977887,36.36570036,11.62544589,21.96916025,2,10.81061605
1,85.16705078,36.06454587,13.20937823,25.4432648,2,13.96777978
1,89.91768495,37.70736663,16.59468718,26.67030912,1,16.32753731
1,83.4306658,39.91334592,13.81098482,23.75825239,2,14.01443621
1,88.14355918,35.00198834,20.71729431,26.1283963,1,19.98237084
1,87.76577969,39.69789418,13.71355489,24.24114748,2,14.11411957
1,81.99936089,37.04409367,13.61407926,25.93238662,1,16.05778115
1,86.57251534,35.59043615,12.13067099,23.38920204,1,10.8247063
1,81.4502172,41.45069859,17.83458256,28.84025538,2,17.05623916
1,84.76601998,37.43204737,22.92223387,26.74134499,1,22.59261077
1,81.755912,39.15229711,14.08962311,23.39632954,2,12.05605898
1,83.29971085,37.7983635,15.20702124,23.62424463,2,16.51701357
1,84.57724398,35.29360833,14.41428845,22.25466,2,13.19538195
1,83.91749337,40.32037425,19.25091661,27.40630519,1,18.39270593
1,89.8179172,36.93932797,21.37265509,27.53333742,2,22.57809156
1,83.64090803,41.91695604,21.64559259,29.04035921,1,22.40307092
1,87.29350859,38.32566367,13.71402873,23.43531006,1,13.47466618
1,82.52581521,40.94070148,14.75719927,23.47384108,1,14.6880737
1,82.8456034,36.9565829,12.48627062,23.13166935,1,12.09293833
1,90.20487965,36.92783524,16.82570518,25.88485702,2,17.61552922
1,89.2271779,38.73108574,18.018969,27.31684418,1,18.40827524
1,84.44241031,35.32670796,19.64587323,28.69382678,2,19.32663114
1,88.89376183,36.30458834,15.55095284,26.12128876,2,14.35993057
1,84.22288992,35.92775889,20.06204251,27.35291826,1,20.81053213
1,89.99243368,37.30501945,14.14518093,23.44737782,1,11.6594119
1,87.45364712,35.45157459,15.49190903,25.13747034,2,15.74476725
1,82.08055259,38.87089316,16.17389109,23.97676993,1,16.36167812
1,89.83831214,40.25230494,12.27939377,21.05693415,1,10.99379435
1,89.7990029,40.9841616,18.89144084,28.08940012,1,19.53194487
1,81.43589608,37.38843006,13.41372553,23.10181195,2,13.93034338
1,84.44571776,41.06990943,18.30277133,25.32270111,1,18.98733314
1,89.19051892,38.35701962,13.45146986,21.35199154,2,12.20615132
1,90.10829064,37.89256786,15.36525608,25.21128646,1,14.52382198
1,89.26235083,37.72817379,13.35266837,23.04255652,2,13.32589489
1,85.28435168,38.37483191,20.02531065,26.06320244,2,19.07175181
1,85.46017368,39.62001704,18.48302852,26.4244616,1,17.10292616
1,90.37699669,36.495244,19.38100073,28.11235593,1,19.63606518
1,84.17842503,37.3972183,17.93385725,28.2160941,2,18.37366937
1,81.37723264,40.68813725,14.19488387,25.68772945,2,15.49326095
1,88.60801843,36.9433117,23.09666869,26.91848075,1,23.76910835
1,88.47844594,35.12080609,17.97957304,28.68609083,2,17.44140648
1,87.9817878,36.68975784,16.7862002,26.05723174,1,17.9345537
1,87.87789593,37.78862136,13.79678166,24.30479516,1,12.95489088
1,89.45745365,35.275795,21.30708242,29.03972883,2,19.37839546
1,90.79015526,36.27924024,20.05316225,29.01110618,2,20.70424251
1,84.76194836,41.4279384,19.19601951,27.1923745,2,20.80752662
1,89.02910283,38.87371416,20.34275686,27.44770035,1,20.39813659
1,88.36755116,37.69093428,12.61080623,24.09800487,1,15.00150005
1,84.63135739,41.69629163,13.35012143,25.47928111,2,12.2644875
1,88.45478947,37.01060724,15.53955848,25.64665873,2,12.30203747
1,86.13375327,39.83628654,12.63096723,24.88875214,1,11.81350891
1,85.77750791,36.4421536,17.10503313,25.40964388,1,16.86248051
1,81.17843787,40.72762746,15.51192513,27.39526241,1,15.41003369
1,82.68132943,39.59281033,23.07805759,28.52349019,1,24.53719021
1,84.79430162,40.09721332,16.40510148,25.74017438,2,17.72289022
1,84.6339215,36.33776483,14.21836183,24.5941496,2,14.72911289
1,90.40096117,40.18394907,20.33223222,28.26214126,1,20.97430415
1,89.95056433,40.23698312,17.84062961,27.54497866,2,17.94528195
1,83.29078745,39.65167538,16.40664173,24.82179145,1,17.45242227
1,81.40304783,36.57774403,19.78325837,27.41154093,1,19.76230636
1,88.10833697,36.85959089,12.0492186,22.72162493,2,12.25593018
1,83.01334916,36.25328372,19.68960588,28.24153863,1,18.31445455
1,84.80258982,38.55396952,9.202367852,20.08262401,1,7.88081468
1,84.30198249,35.38610209,15.59282244,26.08927908,1,15.24820482
1,89.22155438,37.88850484,14.96706756,24.61470503,1,11.86088965
1,84.90036303,38.21911882,17.94603523,26.45441614,2,18.6602103
1,86.62156774,37.55369378,14.42313532,23.61160233,2,13.12484252
1,87.10953438,37.620847,17.5453049,26.4325835,2,19.25385362
1,87.03242367,40.27469363,19.52614567,27.69373183,1,20.09321311
1,84.82803946,41.25625523,21.08128659,27.32523612,2,20.97768154
1,83.65725059,37.42579181,20.4579892,27.11338644,1,20.97470518
1,85.0019129,37.91688838,20.61905348,28.37143926,2,20.65362808
1,86.92882527,38.24489362,12.53092181,22.92727054,2,10.69462011
1,83.55837332,35.68401253,21.34487096,28.48874705,2,22.29242155
1,83.57234993,40.75352287,14.83108372,24.16765049,1,15.82941979
1,84.38349762,37.1756723,16.23190303,26.27569182,1,13.78858935
1,87.67857723,36.48995883,20.23350293,28.7578751,2,22.68243676
1,83.75672527,41.95658568,13.55951649,24.95352864,2,15.54845084
1,88.07890461,36.39862456,14.48659712,26.03067209,2,13.92978913
1,82.23335511,37.71498493,21.82506274,27.56452498,2,22.90306762
1,87.00823462,36.48098942,21.68003504,27.54609879,2,22.09475409
1,85.6171285,36.95681113,20.10810897,29.10599334,2,18.63047646
1,87.20691015,40.25092742,19.92627745,27.01533731,1,21.10681249
1,82.67474312,36.58963458,20.86381099,28.44667295,2,20.73498434
1,86.07889442,35.93996126,15.39394638,26.25419922,1,16.0065584
1,90.85492852,38.84463038,21.54324439,25.68158447,2,22.44992334
1,81.25124219,38.19494485,21.20067102,29.85293625,2,20.02771314
1,86.14800022,39.64473841,20.10242345,27.9879319,2,19.84031017
1,83.05715858,36.34338112,12.91322613,22.34582444,1,14.48346729
1,89.49474681,40.77741802,17.89665074,27.77933048,2,17.96456755
1,88.44418721,41.03225408,17.24257816,24.90513175,1,18.38659386
1,85.4953091,38.41454292,20.78331947,27.06344943,1,21.8568903
1,83.52180561,39.85881848,17.52304962,26.79214965,1,17.74548572
1,87.85999268,37.05105597,17.96008924,27.69028757,1,16.15776727
1,86.62420287,39.12116031,20.84754156,26.16979823,2,21.18477765
1,84.65439039,39.79124654,18.25190341,27.16516475,2,18.21984534
1,88.51382023,36.66668877,19.29047109,27.92554968,1,19.66440847
1,85.52306747,35.21347208,17.93365597,26.72143085,2,17.58070183
1,85.24222185,39.84882033,21.28943807,28.20372315,2,23.87555099
1,82.68900796,39.70520231,19.00159497,27.01748995,1,17.12476032
1,84.74207607,39.21064565,13.64006501,23.32328953,2,16.65258051
1,89.2926883,37.143762,11.83991147,23.27708477,2,12.53003739
1,88.16555642,41.82281308,17.36483338,25.85969508,1,17.17794219
1,81.39210445,37.39845023,18.13544703,25.62269298,1,18.32583655
1,89.92595664,35.67611804,19.40134892,28.47463663,1,19.87152366
1,88.08347898,39.13308492,14.08542553,24.35276684,1,15.99983153
1,89.66170987,36.87715835,16.22476368,26.25173467,2,15.93011274
1,85.91393385,40.9357381,21.45955846,27.60532118,2,21.96634704
1,86.54103083,37.888233,22.06447346,28.75943464,2,23.31226493
1,83.53852343,36.83146586,16.78827353,27.24778134,1,17.46994002
1,86.46734495,41.98766286,20.4547862,28.94196485,1,22.11675784
1,87.62864621,36.43150209,16.35482931,26.9199032,1,18.25155351
1,82.20383032,39.62193515,20.16546075,28.01940097,1,20.02658847
1,84.34508684,39.89918417,17.18112188,25.63714318,2,14.61692829
1,90.43891376,40.64605736,12.23524732,22.40927802,1,10.93000647
1,88.39116046,35.52789892,12.85744183,23.67408379,2,13.67710426
1,87.67072997,37.19715026,19.63373973,27.90330548,2,20.94557271
1,84.24771586,39.89479277,20.93416332,26.80635313,1,21.34619677
1,88.566188,38.00254081,15.52669619,26.23638041,2,14.08729515
1,86.24569067,35.3589956,18.27637924,23.96118373,2,21.42962759
1,88.03328558,39.21513605,13.33173829,23.51173562,2,13.51051764
1,81.25671337,41.64964444,18.02696173,27.85696685,2,17.00208666
1,84.00041047,35.04245992,18.91583882,28.68135108,2,18.60595535
1,87.35158736,38.17067974,16.82319184,25.73309165,1,15.22778063
1,84.8469493,37.12157691,20.11865603,28.17271003,2,18.76859208
1,88.57118651,36.539508,16.93453695,26.91144974,1,14.43915118
1,88.29206489,37.602085,22.90480318,30.18303587,1,22.94424892
1,87.72251157,40.87265115,16.76780379,26.19053823,2,13.25565049
1,87.41214842,35.09594942,18.6240051,28.05710086,2,16.26443979
1,81.80202529,37.55486983,15.14207937,24.58992917,1,15.74755288
1,88.07627916,37.64567757,9.731371571,21.31907877,2,10.94930543
1,82.88572809,35.3038247,15.88775853,23.4110448,1,17.36479999
1,88.13102561,36.54015489,13.98551388,24.69132604,2,15.44403269
1,90.71157252,41.59723163,19.82778084,27.25416154,1,18.36469754
1,88.9501781,40.31181748,18.17384951,27.92198826,1,19.7566984
1,87.72424306,36.58551103,16.10155106,26.91242807,1,17.342064
1,88.41759889,40.89841747,22.88165952,26.50393723,1,22.38007018
1,82.5609079,40.07943547,12.01564827,23.93232587,2,12.49363361
1,82.1295005,36.93181872,15.88079547,26.19322034,1,14.37613465
1,88.60027939,39.51435124,15.26356248,27.26894389,1,15.04578408
1,85.38621394,39.14554637,18.85657322,27.70723089,1,19.1394633
1,81.71848034,35.8881358,18.59828726,26.67806755,1,17.05298455
1,86.77117408,35.12665281,22.65125396,27.68290233,1,23.68019196
1,89.6072344,39.67000588,14.5931465,25.43543837,1,13.10463248
1,82.63612049,39.54933033,20.78191154,27.66274564,1,21.80205461
1,90.7824642,38.32332927,15.83417982,27.02215232,2,17.05222517
1,86.03219109,37.57587862,17.93141394,25.91521251,2,19.00532922
1,86.1958217,37.1797614,21.55551154,28.09640156,2,22.45282314
1,89.29069572,35.88193858,13.99832219,25.11461626,1,15.414945
1,83.49273063,36.37604497,15.28779049,24.7990749,2,15.65117459
1,86.4308985,41.58703852,12.29878503,24.29569199,1,13.13136892
1,83.25454485,36.53439663,21.2551165,27.47306422,1,22.20920761
1,84.81720108,38.71873778,22.29163036,26.54533725,2,21.97049765
1,83.81622306,40.33708027,12.1971849,21.94669233,1,11.5510451
1,84.78963042,39.0276165,15.55520413,27.58246043,2,17.08835648
1,90.782807,35.93226722,19.80720824,27.97935554,2,19.86561839
1,81.89323709,40.38001163,18.84197038,27.97107196,1,19.40269379
